
> src\renderer\data\quests.json:24291:    "id": 760,
  src\renderer\data\quests.json:25391:    "xp": 53,
> src\renderer\data\quests.json:25411:    "id": 795,
  src\renderer\data\quests.json:25412:    "code": "STY-00795",
  src\renderer\data\quests.json:25413:    "title": {
  src\renderer\data\quests.json:25414:      "ru": "Shot type: {} (wide/medium/close)",
  src\renderer\data\quests.json:25415:      "en": "Shot type: {} (wide/medium/close)"
  src\renderer\data\quests.json:25416:    },
  src\renderer\data\quests.json:25417:    "category": "storytelling",
  src\renderer\data\quests.json:25418:    "difficulty": "novice",
  src\renderer\data\quests.json:25419:    "description": {
  src\renderer\data\quests.json:25420:      "ru": "Выбери дистанцию камеры для передачи масштаба или эмоции.",
  src\renderer\data\quests.json:25421:      "en": "Choose camera distance to convey scale or emotion."
  src\renderer\data\quests.json:25422:    },
  src\renderer\data\quests.json:25423:    "xp": 42,
> src\renderer\data\quests.json:25443:    "id": 796,
  src\renderer\data\quests.json:25444:    "code": "STY-00796",
  src\renderer\data\quests.json:25445:    "title": {
  src\renderer\data\quests.json:25446:      "ru": "Shot type: {} (wide/medium/close)",
  src\renderer\data\quests.json:25447:      "en": "Shot type: {} (wide/medium/close)"
  src\renderer\data\quests.json:25448:    },
  src\renderer\data\quests.json:25449:    "category": "storytelling",
  src\renderer\data\quests.json:25450:    "difficulty": "novice",
  src\renderer\data\quests.json:25451:    "description": {
  src\renderer\data\quests.json:25452:      "ru": "Выбери дистанцию камеры для передачи масштаба или эмоции. без ctrl+z.",
  src\renderer\data\quests.json:25453:      "en": "Choose camera distance to convey scale or emotion. Используй любимую программу."
  src\renderer\data\quests.json:25454:    },
  src\renderer\data\quests.json:25455:    "xp": 49,
> src\renderer\data\quests.json:25475:    "id": 797,
  src\renderer\data\quests.json:25476:    "code": "STY-00797",
  src\renderer\data\quests.json:25477:    "title": {
  src\renderer\data\quests.json:25478:      "ru": "Framing: {} (rule of thirds)",
  src\renderer\data\quests.json:25479:      "en": "Framing: {} (rule of thirds)"
  src\renderer\data\quests.json:25480:    },
  src\renderer\data\quests.json:25481:    "category": "storytelling",
  src\renderer\data\quests.json:25482:    "difficulty": "novice",
  src\renderer\data\quests.json:25483:    "description": {
  src\renderer\data\quests.json:25484:      "ru": "Размести объект в сильных точках пересечения линий.",
  src\renderer\data\quests.json:25485:      "en": "Place subject at strong line intersection points. Выбери удобную технику."
  src\renderer\data\quests.json:25486:    },
  src\renderer\data\quests.json:25487:    "xp": 45,
> src\renderer\data\quests.json:25507:    "id": 798,
  src\renderer\data\quests.json:25508:    "code": "STY-00798",
  src\renderer\data\quests.json:25509:    "title": {
  src\renderer\data\quests.json:25510:      "ru": "Shot type: {} (wide/medium/close)",
  src\renderer\data\quests.json:25511:      "en": "Shot type: {} (wide/medium/close)"
  src\renderer\data\quests.json:25512:    },
  src\renderer\data\quests.json:25513:    "category": "storytelling",
  src\renderer\data\quests.json:25514:    "difficulty": "novice",
  src\renderer\data\quests.json:25515:    "description": {
  src\renderer\data\quests.json:25516:      "ru": "Выбери дистанцию камеры для передачи масштаба или эмоции.",
  src\renderer\data\quests.json:25517:      "en": "Choose camera distance to convey scale or emotion."
  src\renderer\data\quests.json:25518:    },
  src\renderer\data\quests.json:25519:    "xp": 44,
> src\renderer\data\quests.json:25539:    "id": 799,
  src\renderer\data\quests.json:25540:    "code": "STY-00799",
  src\renderer\data\quests.json:25541:    "title": {
  src\renderer\data\quests.json:25542:      "ru": "Silhouette: {} (readability)",
  src\renderer\data\quests.json:25543:      "en": "Silhouette: {} (readability)"
  src\renderer\data\quests.json:25544:    },
  src\renderer\data\quests.json:25545:    "category": "storytelling",
  src\renderer\data\quests.json:25546:    "difficulty": "novice",
  src\renderer\data\quests.json:25547:    "description": {
  src\renderer\data\quests.json:25548:      "ru": "Узнаётся ли объект/поза в чёрном контуре? Бумага и карандаш.",
  src\renderer\data\quests.json:25549:      "en": "Can you recognize subject/pose in black silhouette?"
  src\renderer\data\quests.json:25550:    },
  src\renderer\data\quests.json:25551:    "xp": 65,
> src\renderer\data\quests.json:25571:    "id": 800,
  src\renderer\data\quests.json:25572:    "code": "STY-00800",
  src\renderer\data\quests.json:25573:    "title": {
  src\renderer\data\quests.json:25574:      "ru": "Silhouette: {} (readability)",
  src\renderer\data\quests.json:25575:      "en": "Silhouette: {} (readability)"
  src\renderer\data\quests.json:25576:    },
  src\renderer\data\quests.json:25577:    "category": "storytelling",
  src\renderer\data\quests.json:25578:    "difficulty": "novice",
  src\renderer\data\quests.json:25579:    "description": {
  src\renderer\data\quests.json:25580:      "ru": "Узнаётся ли объект/поза в чёрном контуре? Никакой цифры.",
  src\renderer\data\quests.json:25581:      "en": "Can you recognize subject/pose in black silhouette? Никакой цифры."
  src\renderer\data\quests.json:25582:    },
  src\renderer\data\quests.json:25583:    "xp": 62,
> src\renderer\data\quests.json:25603:    "id": 801,
  src\renderer\data\quests.json:25604:    "code": "STY-00801",
  src\renderer\data\quests.json:25605:    "title": {
  src\renderer\data\quests.json:25606:      "ru": "Framing: {} (rule of thirds)",
  src\renderer\data\quests.json:25607:      "en": "Framing: {} (rule of thirds)"
  src\renderer\data\quests.json:25608:    },
  src\renderer\data\quests.json:25609:    "category": "storytelling",
  src\renderer\data\quests.json:25610:    "difficulty": "novice",
  src\renderer\data\quests.json:25611:    "description": {
  src\renderer\data\quests.json:25612:      "ru": "Размести объект в сильных точках пересечения линий. без референса.",
  src\renderer\data\quests.json:25613:      "en": "Place subject at strong line intersection points."
  src\renderer\data\quests.json:25614:    },
  src\renderer\data\quests.json:25615:    "xp": 56,
> src\renderer\data\quests.json:25635:    "id": 802,
  src\renderer\data\quests.json:25636:    "code": "STY-00802",
  src\renderer\data\quests.json:25637:    "title": {
  src\renderer\data\quests.json:25638:      "ru": "Shot type: {} (wide/medium/close)",
  src\renderer\data\quests.json:25639:      "en": "Shot type: {} (wide/medium/close)"
  src\renderer\data\quests.json:25640:    },
  src\renderer\data\quests.json:25641:    "category": "storytelling",
  src\renderer\data\quests.json:25642:    "difficulty": "novice",
  src\renderer\data\quests.json:25643:    "description": {
  src\renderer\data\quests.json:25644:      "ru": "Выбери дистанцию камеры для передачи масштаба или эмоции.",
  src\renderer\data\quests.json:25645:      "en": "Choose camera distance to convey scale or emotion. 5 цветов."
  src\renderer\data\quests.json:25646:    },
  src\renderer\data\quests.json:25647:    "xp": 51,
> src\renderer\data\quests.json:25667:    "id": 803,
  src\renderer\data\quests.json:25668:    "code": "STY-00803",
  src\renderer\data\quests.json:25669:    "title": {
  src\renderer\data\quests.json:25670:      "ru": "Value grouping: {} (light/mid/dark)",
  src\renderer\data\quests.json:25671:      "en": "Value grouping: {} (light/mid/dark)"
  src\renderer\data\quests.json:25672:    },
  src\renderer\data\quests.json:25673:    "category": "storytelling",
  src\renderer\data\quests.json:25674:    "difficulty": "novice",
  src\renderer\data\quests.json:25675:    "description": {
  src\renderer\data\quests.json:25676:      "ru": "Упрости сцену до 3-4 тональных масс для ясности. без референса.",
  src\renderer\data\quests.json:25677:      "en": "Simplify scene to 3-4 value masses for clarity."
  src\renderer\data\quests.json:25678:    },
  src\renderer\data\quests.json:25679:    "xp": 52,
> src\renderer\data\quests.json:25699:    "id": 804,
  src\renderer\data\quests.json:25700:    "code": "STY-00804",
  src\renderer\data\quests.json:25701:    "title": {
  src\renderer\data\quests.json:25702:      "ru": "Silhouette: {} (readability)",
  src\renderer\data\quests.json:25703:      "en": "Silhouette: {} (readability)"
  src\renderer\data\quests.json:25704:    },
  src\renderer\data\quests.json:25705:    "category": "storytelling",
  src\renderer\data\quests.json:25706:    "difficulty": "novice",
  src\renderer\data\quests.json:25707:    "description": {
  src\renderer\data\quests.json:25708:      "ru": "Узнаётся ли объект/поза в чёрном контуре?",
  src\renderer\data\quests.json:25709:      "en": "Can you recognize subject/pose in black silhouette? Бумага и карандаш."
  src\renderer\data\quests.json:25710:    },
  src\renderer\data\quests.json:25711:    "xp": 65,
> src\renderer\data\quests.json:25731:    "id": 805,
  src\renderer\data\quests.json:25732:    "code": "STY-00805",
  src\renderer\data\quests.json:25733:    "title": {
  src\renderer\data\quests.json:25734:      "ru": "Leading lines: {} to focus",
  src\renderer\data\quests.json:25735:      "en": "Leading lines: {} to focus"
  src\renderer\data\quests.json:25736:    },
  src\renderer\data\quests.json:25737:    "category": "storytelling",
  src\renderer\data\quests.json:25738:    "difficulty": "novice",
  src\renderer\data\quests.json:25739:    "description": {
  src\renderer\data\quests.json:25740:      "ru": "Направь взгляд зрителя через архитектуру, свет или позы. Можно карандаш или планшет.",
  src\renderer\data\quests.json:25741:      "en": "Direct viewer's eye via architecture, light, or poses."
  src\renderer\data\quests.json:25742:    },
  src\renderer\data\quests.json:25743:    "xp": 40,
> src\renderer\data\quests.json:25763:    "id": 806,
  src\renderer\data\quests.json:25764:    "code": "STY-00806",
  src\renderer\data\quests.json:25765:    "title": {
  src\renderer\data\quests.json:25766:      "ru": "Framing: {} (rule of thirds)",
  src\renderer\data\quests.json:25767:      "en": "Framing: {} (rule of thirds)"
  src\renderer\data\quests.json:25768:    },
  src\renderer\data\quests.json:25769:    "category": "storytelling",
  src\renderer\data\quests.json:25770:    "difficulty": "novice",
  src\renderer\data\quests.json:25771:    "description": {
